person,personLabel,date,year,date_precision,date_certainty,date_label,date_level,date_string,date_propLabel,prop_valueLabel,qual_date_prop,date_prop,prop_value,prop_label,month,day,m,nice_date,category,date_text,s
Q60,Nina Frances Layard,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,spoke at,Annual Meeting,P1,P23,Q682,spoke at,1,1,January,1898,other,1898-01-01,Q60-46347c25-4d7e-20e8-5ef7-0cfa02b2c865
Q941,Mary Henrietta Kingsley,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,spoke at,Women-Writers Dinner,P1,P23,Q4350,spoke at,1,1,January,1898,other,1898-01-01,Q941-4d15a2a2-4ae0-86c1-ca58-ce5636aa1cab
Q984,Alice Anne Mee,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,spoke at,meeting,P1,P23,Q31,spoke at,1,1,January,1898,other,1898-01-01,Q984-9bcbb082-437d-818f-0d2c-adf259d580cb
Q941,Mary Henrietta Kingsley,1898-01-01T00:00:00Z,1898,y,NA,start time,qual,1898-00-00,was fellow of,Royal Anthropological Institute,P27,P75,Q635,was fellow of,1,1,January,1898,other,1898-01-01,Q941-b4e4c137-409d-a1ce-e10c-0afb0f33833f
Q1378,Alicia Tyssen-Amherst,1898-01-01T00:00:00Z,1898,y,NA,point in time,main,1898-00-00,was married in (PIT value),NA,NA,P130,NA,was married in,1,1,January,1898,other,1898-01-01,Q1378-d57411a8-42ba-6398-70fb-39833573d99f
Q1016,Ada Janet Peggs,1898-01-01T00:00:00Z,1898,y,NA,edtf,main,1898-00-00,was married in (EDTF value),NA,NA,P132,NA,was married in,1,1,January,1898,other,1898-01-01,Q1016-15b33e80-4592-b05d-2b0e-b25c963232f9
Q2348,Gertrude Longfield,1898-01-01T00:00:00Z,1898,y,NA,start time,qual,1898-00-00,was member of,British Association for the Advancement of Science,P27,P67,Q644,was member of,1,1,January,1898,other,1898-01-01,Q2348-07e8a091-4fa3-dd12-7e80-6aeee7df7f4b
Q1056,Blanche Arthur Georgina Swinton,1898-01-01T00:00:00Z,1898,y,NA,start time,qual,1898-00-00,was member of,County Kildare Archaeological Society,P27,P67,Q612,was member of,1,1,January,1898,other,1898-01-01,Q1056-c29e5e8a-4e36-2382-8674-c0f7484349db
Q454,Emily Marion Grafton,1898-01-01T00:00:00Z,1898,y,NA,start time,qual,1898-00-00,was member of,Royal Archaeological Institute,P27,P67,Q35,was member of,1,1,January,1898,other,1898-01-01,Q454-46797161-4aeb-4ee5-d566-1aab32d244b2
Q826,Ethel Mary Charles,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,was member of,Royal Institute of British Architects,P1,P67,Q1106,was member of,1,1,January,1898,other,1898-01-01,Q826-f318044a-4c79-9b44-7238-ccf09cafa89d
Q1276,Matilda Redington,1898-01-01T00:00:00Z,1898,y,NA,start time,qual,1898-00-00,was member of,Royal Society of Antiquaries of Ireland,P27,P67,Q609,was member of,1,1,January,1898,other,1898-01-01,Q1276-e24a91b2-4218-5ec6-a56c-f043b2da699b
Q2872,Julia Katharine Wickes,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,was member of,Society for the Promotion of Hellenic Studies,P1,P67,Q269,was member of,1,1,January,1898,other,1898-01-01,Q2872-d67ccaef-4271-a159-8ac5-86547e6d25cf
Q2571,Lucy Adela Jenner,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,was member of,Society for the Protection of Ancient Buildings,P1,P67,Q450,was member of,1,1,January,1898,other,1898-01-01,Q2571-cf343a1a-47f4-7b69-4f02-0b23ab8baa85
Q881,Mildred Berkeley,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,was member of,Society for the Protection of Ancient Buildings,P1,P67,Q450,was member of,1,1,January,1898,other,1898-01-01,Q881-88549b91-490e-e2d4-9b0a-b79053e0691d
Q928,Eleanor Henrietta Hull,1898-01-01T00:00:00Z,1898,y,NA,start time,qual,1898-00-00,was member of,The Folklore Society,P27,P67,Q292,was member of,1,1,January,1898,other,1898-01-01,Q928-7a5c9919-4d53-2a47-4f6b-0622c6eb926f
Q893,Gertrude Mary Godden,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,was member of,The Folklore Society,P1,P67,Q292,was member of,1,1,January,1898,other,1898-01-01,Q893-90f579d8-4846-2cc2-92cd-ba228227daab
Q953,Kate Lee,1898-01-01T00:00:00Z,1898,y,NA,start time,qual,1898-00-00,was member of,The Folklore Society,P27,P67,Q292,was member of,1,1,January,1898,other,1898-01-01,Q953-c7c8f49e-42da-33d7-0f3f-753c763b487d
Q1007,"Clara, Lady Paget",1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,was member of,Viking Society,P1,P67,Q750,was member of,1,1,January,1898,other,1898-01-01,Q1007-14ad5435-4c55-dd98-3afe-9710312658d8
Q828,Frances Christina Baldwyn Childe,1898-01-01T00:00:00Z,1898,y,NA,edtf,main,1898-00-00,was widowed in,NA,NA,P133,NA,was widowed in,1,1,January,1898,other,1898-01-01,Q828-db83244a-4e83-1582-49fa-a43f024961f3
Q462,Edith Blake,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,work(s) published in,Appleton's Popular Science Monthly,P1,P101,Q2482,work(s) published in,1,1,January,1898,other,1898-01-01,Q462-8e721ba3-4302-9090-ab95-59af8a595965
Q1063,Eleanor Blanche Tempest,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,work(s) published in,Lincolnshire Notes and Queries,P1,P101,Q2881,work(s) published in,1,1,January,1898,other,1898-01-01,Q1063-afedaa18-4e74-7b43-4d0d-ed3d7ea65db5
Q462,Edith Blake,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,work(s) published in,North American Review,P1,P101,Q2724,work(s) published in,1,1,January,1898,other,1898-01-01,Q462-773d8528-4a76-c717-3cf1-61266da374cd
Q1021,Margaret Ellen Poole,1898-01-01T00:00:00Z,1898,ym,NA,point in time,qual,1898-01-00,work(s) published in,Notes and Queries,P1,P101,Q1959,work(s) published in,1,1,January,January 1898,other,1898-01-01,Q1021-0407769d-468d-44d8-00fa-40bc25d0221b
Q1006,Agnes Ramsay,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,work(s) published in,Travel,P1,P101,Q1940,work(s) published in,1,1,January,1898,other,1898-01-01,Q1006-caf58cbe-4baa-c2dd-3ac1-589f8a8b8187
Q969,Louisa Macdonald,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,held position,Cataloguer,P1,P17,Q1610,held position,1,1,January,1898,work,1898-01-01,Q969-c93caedf-4a0e-3fea-f6e5-f5684b291e6b
Q960,Sophia Crawford Lomas,1898-01-01T00:00:00Z,1898,y,NA,start time,qual,1898-00-00,held position,Editor,P27,P17,Q286,held position,1,1,January,1898,work,1898-01-01,Q960-bb0ed5cf-45ca-2527-a544-65de40985e32
Q1892,Ethel Ann Burton-Brown,1898-01-01T00:00:00Z,1898,y,NA,start time,qual,1898-00-00,held position,Lecturer (freelance),P27,P17,Q701,held position,1,1,January,1898,work,1898-01-01,Q1892-200f400b-420d-5b35-326a-d87d4026c410
Q905,Florence Grove,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,held position,Lecturer (freelance),P1,P17,Q701,held position,1,1,January,1898,work,1898-01-01,Q905-93e11eb2-4cd3-0f76-cc6f-b07de47189b2
Q735,Mary Bateson,1898-01-01T00:00:00Z,1898,y,NA,point in time,qual,1898-00-00,held position,Secretary,P1,P17,Q287,held position,1,1,January,1898,work,1898-01-01,Q735-5a4e87c9-445b-da61-ca9d-52d067e40f8b
Q913,Marian Chilton Harrison,1898-01-01T00:00:00Z,1898,y,NA,start time,qual,1898-00-00,held position (free text),Steward,P27,P48,Steward,held position,1,1,January,1898,work,1898-01-01,Q913-a54c264d-42a5-e6f5-6099-aeb98d990960
Q836,Blanche Frances Collier,1898-01-19T00:00:00Z,1898,ymd,NA,point in time,qual,1898-01-19,exhibited at,meeting,P1,P13,Q31,exhibited at,1,19,January,19 January 1898,other,1898-01-19,Q836-50f9e28d-43c2-ab1a-8129-67b50975dc90
Q2537,Frederica Fanny Gill,1898-01-20T00:00:00Z,1898,ymd,NA,point in time,qual,1898-01-20,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,1,20,January,20 January 1898,other,1898-01-20,Q2537-5148fe64-4216-e3c5-ca5c-fddf97b5f1b4
Q1155,Amy Wedgwood,1898-01-20T00:00:00Z,1898,ymd,NA,point in time,qual,1898-01-20,exhibited at,meeting,P1,P13,Q31,exhibited at,1,20,January,20 January 1898,other,1898-01-20,Q1155-d501f034-4f4a-abd2-4b36-90f65800ba40
Q1055,Emma Swann,1898-01-27T00:00:00Z,1898,ymd,NA,point in time,qual,1898-01-27,exhibited at,Annual Meeting,P1,P13,Q682,exhibited at,1,27,January,27 January 1898,other,1898-01-27,Q1055-acd32dd2-4f19-333f-c95e-012163c0557c
Q2539,Mrs Kennett,1898-01-27T00:00:00Z,1898,ymd,NA,point in time,qual,1898-01-27,employed as,Housemaid,P1,P105,Q2540,employed as,1,27,January,27 January 1898,work,1898-01-27,Q2539-32851aa1-4d58-4d7b-a557-cdfb43204cdd
Q3628,Katherine Routledge,1898-01-28T00:00:00Z,1898,ymd,NA,end time,qual,1898-01-28,held position,Lecturer (Extension),P28,P17,Q3021,held position,1,28,January,28 January 1898,work,1898-01-28,Q3628-2b916e4c-45ff-9079-c3fa-621b335e5832
Q911,Jane Ellen Harrison,1898-02-01T00:00:00Z,1898,ym,NA,point in time,qual,1898-02-00,spoke at,Passmore-Edwards Settlement,P1,P23,Q2413,spoke at,2,32,February,February 1898,other,1898-02-01,Q911-746c31d3-46e8-9abe-87fc-5820072822e7
Q1021,Margaret Ellen Poole,1898-02-01T00:00:00Z,1898,ym,NA,point in time,qual,1898-02-00,work(s) published in,Notes and Queries,P1,P101,Q1959,work(s) published in,2,32,February,February 1898,other,1898-02-01,Q1021-0407769d-468d-44d8-00fa-40bc25d0221b
Q836,Blanche Frances Collier,1898-02-02T00:00:00Z,1898,ymd,NA,point in time,qual,1898-02-02,exhibited at,meeting,P1,P13,Q31,exhibited at,2,33,February,2 February 1898,other,1898-02-02,Q836-1930d2c2-4c21-fd3f-e7b6-8bd81492dfa8
Q872,Alice Edleston,1898-02-02T00:00:00Z,1898,ymd,NA,start time,qual,1898-02-02,was member of,Cambridge Antiquarian Society,P27,P67,Q1320,was member of,2,33,February,2 February 1898,other,1898-02-02,Q872-d8229429-41be-d59a-eae1-228bb1715344
Q1153,Florence Peacock,1898-02-15T00:00:00Z,1898,ymd,NA,point in time,qual,1898-02-15,exhibited at,The Folklore Society,P1,P13,Q292,exhibited at,2,46,February,15 February 1898,other,1898-02-15,Q1153-f3caae69-409d-a44c-8db2-ae66654212dd
Q2207,Margaret Corser,1898-02-18T00:00:00Z,1898,ymd,NA,point in time,qual,1898-02-18,election to RAI proposed by,Rev. E. S. Dewick,P1,P7,Q2208,election to RAI proposed by,2,49,February,18 February 1898,other,1898-02-18,Q2207-2a0b24cf-415d-5c91-c756-a3bbf6da9c16
Q316,Fenella Armytage,1898-03-01T00:00:00Z,1898,ym,NA,point in time,qual,1898-03-00,work(s) published in,Pall Mall Magazine,P1,P101,Q3807,work(s) published in,3,60,March,March 1898,other,1898-03-01,Q316-9fe6f1fd-412f-91ca-17aa-e6909339f168
Q836,Blanche Frances Collier,1898-03-02T00:00:00Z,1898,ymd,NA,point in time,qual,1898-03-02,exhibited at,meeting,P1,P13,Q31,exhibited at,3,61,March,2 March 1898,other,1898-03-02,Q836-887f97f5-420d-61a3-0921-f8e25e6f63db
Q894,Alice Bertha Gomme,1898-03-16T00:00:00Z,1898,ymd,NA,point in time,qual,1898-03-16,spoke at,meeting,P1,P23,Q31,spoke at,3,75,March,16 March 1898,other,1898-03-16,Q894-263905e8-4091-16d2-46f4-ff8739133e77
Q991,Margaret Cotter Morison,1898-03-19T00:00:00Z,1898,ymd,NA,point in time,qual,1898-03-19,spoke at,Royal Historical Society,P1,P23,Q432,spoke at,3,78,March,19 March 1898,other,1898-03-19,Q991-c5c440b8-46f1-1f03-cb02-1bb9e5dcd796
Q1892,Ethel Ann Burton-Brown,1898-03-22T00:00:00Z,1898,ymd,NA,point in time,qual,1898-03-22,spoke at,Museo Nazionale Romano,P1,P23,Q1898,spoke at,3,81,March,22 March 1898,other,1898-03-22,Q1892-214f9633-4c67-54a0-75f1-eb3154c86eaa
Q606,Margaret Stokes,1898-03-24T00:00:00Z,1898,ymd,NA,point in time,qual,1898-03-24,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,3,83,March,24 March 1898,other,1898-03-24,Q606-6892d0c2-481f-a32f-c7c8-2912157f8a5d
Q1005,Mary Owen,1898-03-26T00:00:00Z,1898,ymd,NA,point in time,qual,1898-03-26,spoke at,Cymmrodorion Society,P1,P23,Q1930,spoke at,3,85,March,26 March 1898,other,1898-03-26,Q1005-d88b87ec-4d7f-0db8-4250-eae366a04d55
Q606,Margaret Stokes,1898-03-29T00:00:00Z,1898,ymd,NA,point in time,qual,1898-03-29,spoke at,meeting,P1,P23,Q31,spoke at,3,88,March,29 March 1898,other,1898-03-29,Q606-2111c174-44ba-9c7e-f5c9-c1112f96a9ce
Q1021,Margaret Ellen Poole,1898-04-01T00:00:00Z,1898,ym,NA,point in time,qual,1898-04-00,work(s) published in,Notes and Queries,P1,P101,Q1959,work(s) published in,4,91,April,April 1898,other,1898-04-01,Q1021-0407769d-468d-44d8-00fa-40bc25d0221b
Q904,Alice Grenfell,1898-04-01T00:00:00Z,1898,ym,NA,point in time,qual,1898-04-00,work(s) published in,Shafts,P1,P101,Q2443,work(s) published in,4,91,April,April 1898,other,1898-04-01,Q904-0020b553-4242-f558-681b-9d1078d2f266
Q995,Frances Murray,1898-04-21T00:00:00Z,1898,ymd,NA,point in time,qual,1898-04-21,spoke at,meeting,P1,P23,Q31,spoke at,4,111,April,21 April 1898,other,1898-04-21,Q995-12f71622-496a-09ab-ed79-a7df32e78e8f
Q836,Blanche Frances Collier,1898-06-01T00:00:00Z,1898,ymd,NA,point in time,qual,1898-06-01,spoke at,meeting,P1,P23,Q31,spoke at,6,152,June,1 June 1898,other,1898-06-01,Q836-91b1b8d3-4659-27d9-6caf-15e4ffe49103
Q1081,Agnes Grace Weld,1898-06-08T00:00:00Z,1898,ymd,NA,point in time,qual,1898-06-08,exhibited at,meeting,P1,P13,Q31,exhibited at,6,159,June,8 June 1898,other,1898-06-08,Q1081-4ce06879-4ac7-36f8-f625-276e4eec2651
Q1081,Agnes Grace Weld,1898-06-08T00:00:00Z,1898,ymd,NA,point in time,qual,1898-06-08,spoke at,meeting,P1,P23,Q31,spoke at,6,159,June,8 June 1898,other,1898-06-08,Q1081-445cf08f-4c20-7db5-c371-d2704e043a17
Q606,Margaret Stokes,1898-06-09T00:00:00Z,1898,ymd,NA,point in time,qual,1898-06-09,exhibited at,Society of Antiquaries of London Meeting,P1,P13,Q1,exhibited at,6,160,June,9 June 1898,other,1898-06-09,Q606-950a2269-45ee-058b-3d3e-8fde79c53ed5
Q852,Miss E. Dixon,1898-06-16T00:00:00Z,1898,ymd,NA,point in time,qual,1898-06-16,spoke at,Royal Historical Society,P1,P23,Q432,spoke at,6,167,June,16 June 1898,other,1898-06-16,Q852-d4288277-4751-565f-dd7d-96d867fa4e28
Q849,Charlotte Louisa Hawkins Dempster,1898-06-21T00:00:00Z,1898,ymd,NA,point in time,qual,1898-06-21,spoke at,meeting,P1,P23,Q31,spoke at,6,172,June,21 June 1898,other,1898-06-21,Q849-3107e540-40fa-5f15-165c-9fe670976795
Q203,Emma Matilda Span,1898-07-01T00:00:00Z,1898,ymd,NA,point in time,qual,1898-07-01,election to RAI proposed by,Thomas Henry Baylis,P1,P7,Q202,election to RAI proposed by,7,182,July,1 July 1898,other,1898-07-01,Q203-fd648301-462d-3607-43a8-bfbc13b4ada0
Q203,Emma Matilda Span,1898-07-01T00:00:00Z,1898,ymd,NA,point in time,qual,1898-07-01,resided at,Moretonhampstead,P1,P29,Q207,resided at,7,182,July,1 July 1898,other,1898-07-01,Q203-9ae43564-44b8-0c6d-5757-656e27321558
Q835,Emily Jane Climenson,1898-07-01T00:00:00Z,1898,ym,NA,point in time,qual,1898-07-00,work(s) published in,Science-Gossip,P1,P101,Q4326,work(s) published in,7,182,July,July 1898,other,1898-07-01,Q835-2d5b989f-471d-5321-a473-4c919231f692
Q904,Alice Grenfell,1898-07-01T00:00:00Z,1898,ym,NA,point in time,qual,1898-07-00,work(s) published in,Shafts,P1,P101,Q2443,work(s) published in,7,182,July,July 1898,other,1898-07-01,Q904-0020b553-4242-f558-681b-9d1078d2f266
Q456,Elizabeth Bateson,1898-07-22T00:00:00Z,1898,ymd,NA,point in time,qual,1898-07-22,election to RAI proposed by,Proposer not recorded,P1,P7,Q17,election to RAI proposed by,7,203,July,22 July 1898,other,1898-07-22,Q456-a0e77fe6-4fc9-f2df-97f8-3f302384249a
Q454,Emily Marion Grafton,1898-07-22T00:00:00Z,1898,ymd,NA,point in time,qual,1898-07-22,election to RAI proposed by,Proposer not recorded,P1,P7,Q17,election to RAI proposed by,7,203,July,22 July 1898,other,1898-07-22,Q454-5f639dc8-4216-1fe4-b80d-39d21ba40be5
Q441,Olive Nixon,1898-07-22T00:00:00Z,1898,ymd,NA,point in time,qual,1898-07-22,election to RAI proposed by,Proposer not recorded,P1,P7,Q17,election to RAI proposed by,7,203,July,22 July 1898,other,1898-07-22,Q441-8924de9f-431e-4e28-ed70-e683b1c26cae
Q874,Frances Rose-Troup,1898-08-01T00:00:00Z,1898,ym,NA,point in time,qual,1898-08-00,spoke at,Annual Meeting,P1,P23,Q682,spoke at,8,213,August,August 1898,other,1898-08-01,Q874-a45c22c7-4c8c-bc74-e049-1bd00523f379
Q1040,Helen Jemima Saunders,1898-08-01T00:00:00Z,1898,ym,NA,point in time,qual,1898-08-00,spoke at,meeting,P1,P23,Q31,spoke at,8,213,August,August 1898,other,1898-08-01,Q1040-e06336fc-446c-5a2a-8189-d512afd6e836
Q997,Harriet Georgiana Maria Murray-Aynsley,1898-08-06T00:00:00Z,1898,ymd,NA,point in time,main,1898-08-06,date of death,NA,NA,P15,NA,date of death,8,218,August,6 August 1898,death,1898-08-06,Q997-D0334BC4-5A14-453E-B6E2-E7A3E2AF739F
Q1081,Agnes Grace Weld,1898-09-12T00:00:00Z,1898,ymd,NA,point in time,qual,1898-09-12,exhibited at,Annual Meeting,P1,P13,Q682,exhibited at,9,255,September,12 September 1898,other,1898-09-12,Q1081-46847670-41b1-64e6-aa69-0bae3b990c31
Q1081,Agnes Grace Weld,1898-09-12T00:00:00Z,1898,ymd,NA,point in time,qual,1898-09-12,spoke at,Annual Meeting,P1,P23,Q682,spoke at,9,255,September,12 September 1898,other,1898-09-12,Q1081-c874077f-4c14-7930-5c50-b1f24b16043f
Q892,Margaret Dunlop Gibson,1898-11-14T00:00:00Z,1898,ymd,NA,point in time,qual,1898-11-14,exhibited at,Cambridge Antiquarian Society,P1,P13,Q1320,exhibited at,11,318,November,14 November 1898,other,1898-11-14,Q892-998636e5-4569-063d-1523-114e2c62aab7
Q892,Margaret Dunlop Gibson,1898-11-14T00:00:00Z,1898,ymd,NA,point in time,qual,1898-11-14,spoke at,Cambridge Antiquarian Society,P1,P23,Q1320,spoke at,11,318,November,14 November 1898,other,1898-11-14,Q892-67a124df-4851-49cf-bc67-783641c36191
Q836,Blanche Frances Collier,1898-12-07T00:00:00Z,1898,ymd,NA,point in time,qual,1898-12-07,exhibited at,meeting,P1,P13,Q31,exhibited at,12,341,December,7 December 1898,other,1898-12-07,Q836-b021f449-4cb9-c0e2-f69e-c836eedcb2de
Q1533,Marjorie Blanche Honeybourne,1899-01-01T00:00:00Z,1899,y,NA,point in time,main,1899-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1899,birth,1899-01-01,Q1533-57db02ae-4eb0-0cfc-32fa-af0fb6ff91d2
Q795,Veronica Inez Ruffer,1899-01-01T00:00:00Z,1899,y,NA,point in time,main,1899-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1899,birth,1899-01-01,Q795-3612a0c0-4622-7327-bc09-5897642f3840
Q3740,Veronica Mildred Keiller,1899-01-01T00:00:00Z,1899,y,NA,point in time,main,1899-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1899,birth,1899-01-01,Q3740-63a0674d-4686-10e6-ce80-a306208c3202
Q815,Anne Walbank Buckland,1899-01-01T00:00:00Z,1899,y,NA,point in time,main,1899-00-00,date of death,NA,NA,P15,NA,date of death,1,1,January,1899,death,1899-01-01,Q815-F0BD2378-7CDE-48FC-8AF9-6735D3580218
Q1036,Enid Maud Grace Routh,1899-01-01T00:00:00Z,1899,y,NA,point in time,qual,1899-00-00,educated at,Association for the Education of Women,P1,P94,Q2119,educated at,1,1,January,1899,education,1899-01-01,Q1036-2931296a-479b-2a62-4334-32cf67c480d1
Q2873,Olivia Christine Köhler,1899-01-01T00:00:00Z,1899,y,NA,end time,qual,1899-00-00,educated at,Girton College,P28,P94,Q600,educated at,1,1,January,1899,education,1899-01-01,Q2873-d562d24f-485e-a5e2-b6ee-0005ad01a362
Q1036,Enid Maud Grace Routh,1899-01-01T00:00:00Z,1899,y,NA,start time,qual,1899-00-00,educated at,Lady Margaret Hall,P27,P94,Q585,educated at,1,1,January,1899,education,1899-01-01,Q1036-f625a3a7-410c-92ec-2ccc-a3f95b6d4924
Q1083,Silvia Mary Welsh,1899-01-01T00:00:00Z,1899,y,NA,end time,qual,1899-00-00,educated at,Lady Margaret Hall,P28,P94,Q585,educated at,1,1,January,1899,education,1899-01-01,Q1083-d5920235-4926-13a3-8bee-705e558f398d
Q219,Thomazine Mary Lockyer,1899-01-01T00:00:00Z,1899,y,NA,start time,qual,1899-00-00,educated at,London School of Economics,P27,P94,Q1162,educated at,1,1,January,1899,education,1899-01-01,Q219-bdc6b1f6-4e81-3826-da52-3ccf6fcaf6fb
Q1082,Margery Katherine Welsh,1899-01-01T00:00:00Z,1899,y,NA,start time,qual,1899-00-00,educated at,Newnham College,P27,P94,Q601,educated at,1,1,January,1899,education,1899-01-01,Q1082-f5370d1d-4472-6d48-b98a-c09122ecebcc
Q2244,Dora Patience Peers,1899-01-01T00:00:00Z,1899,y,NA,end time,qual,1899-00-00,educated at,University College London,P28,P94,Q542,educated at,1,1,January,1899,education,1899-01-01,Q2244-50b18883-41a9-3811-a8a5-e687fe966c6b
Q130,Gertrude Bell,1899-01-01T00:00:00Z,1899,y,NA,end time,qual,1899-00-00,educated at,University College London,P28,P94,Q542,educated at,1,1,January,1899,education,1899-01-01,Q130-a12df8cc-45c0-36e6-5b35-79b7839c4dd3
Q507,Margaret Sefton-Jones,1899-01-01T00:00:00Z,1899,y,NA,start time,qual,1899-00-00,educated at,University College London,P27,P94,Q542,educated at,1,1,January,1899,education,1899-01-01,Q507-da70a659-42c0-eaf3-553c-588649fc40f2
Q836,Blanche Frances Collier,1899-01-01T00:00:00Z,1899,y,NA,point in time,qual,1899-00-00,attended,International Congress of Women,P1,P24,Q673,attended,1,1,January,1899,other,1899-01-01,Q836-55cfd0b9-466a-b715-d702-ee7300fed8d1
Q747,Ada Goodrich-Freer,1899-01-01T00:00:00Z,1899,y,NA,point in time,qual,1899-00-00,contributed to,Englishwoman's Year Book and Directory,P1,P112,Q628,contributed to,1,1,January,1899,other,1899-01-01,Q747-bb281110-4cc2-e418-2e95-ac8e023320de
Q668,Edith Bradley,1899-01-01T00:00:00Z,1899,y,NA,point in time,qual,1899-00-00,contributed to,Englishwoman's Year Book and Directory,P1,P112,Q628,contributed to,1,1,January,1899,other,1899-01-01,Q668-e7853d77-4de2-aec3-a9ad-19cfbfa7e988
Q905,Florence Grove,1899-01-01T00:00:00Z,1899,y,NA,point in time,qual,1899-00-00,corresponded with,The Folklore Society,P1,P73,Q292,corresponded with,1,1,January,1899,other,1899-01-01,Q905-b925c868-4761-890c-9fc2-6af35379bd20
Q573,Florence Kingsford,1899-01-01T00:00:00Z,1899,y,NA,point in time,qual,1899-00-00,exhibited at,Royal Academy Summer Exhibition,P1,P13,Q510,exhibited at,1,1,January,1899,other,1899-01-01,Q573-4469253a-45b1-75c1-1905-9951aded662b
Q508,Rosa Wallis,1899-01-01T00:00:00Z,1899,y,NA,point in time,qual,1899-00-00,exhibited at,Royal Academy Summer Exhibition,P1,P13,Q510,exhibited at,1,1,January,1899,other,1899-01-01,Q508-16738975-4408-9705-0063-dc6ed95ebf78
Q572,Winifred Hansard,1899-01-01T00:00:00Z,1899,y,NA,point in time,qual,1899-00-00,exhibited at,Royal Academy Summer Exhibition,P1,P13,Q510,exhibited at,1,1,January,1899,other,1899-01-01,Q572-6275b384-48f9-ffed-8f00-3c04c5df8652
Q988,Elizabeth Harcourt Mitchell,1899-01-01T00:00:00Z,1899,y,NA,point in time,qual,1899-00-00,exhibited at,Society of Lady Artists Exhibition,P1,P13,Q1918,exhibited at,1,1,January,1899,other,1899-01-01,Q988-d74b22d5-47ec-baea-1197-8a82264047ff
